full and in at middle stump. Pushed to mid-on's right off the front foot
"<b>oh beautiful!</b> Lovely loopy length ball outside off. 74kph, short of a length outside off. It's how you get the big slogger in the Under-13s. Rohit obviously a much better batsman than that, but this is an ungainly heave from him. Steps out early, doesn't get anywhere near it and swings all across it. It turns away, wide outside off. Latham completes the job"
"length at middle stump, bat pad on the front leg as this slides into his forward defence"
"length on off stump, blocked on the front foot"
"length just outside off, tapped to cover"
"short and wide outside off. Nicely on top of the bounce, leg side of it for the room and blazed past backward point with a cut"
"length on off stump, tapped past the non-striker on the up"
short outside off. Shapes for the cut. It gets big on him. He's forced to rolls the wrists and get this to point
"length outside off, opens the face and runs it to third man"
"short of a length just outside off, drops it in front of short third with an open face"
"<b>shot!</b> That's the audible verdict from Kohli too as Rayudu brings out a gorgeous inside-out shot over extra cover. this is length, pushed through quick. He gets half a stride out and stays tall as he gets this over that fielder with the full face offered"
"arm ball a a length, just outside off. Bat-pad on the forward defence. Outside the line"
"floated up full outside off, makes room as he gets on the front foot and carves this over cover. No one in the deep, safe shot"
"arm ball at a length on off stump, blocked on the front foot"
"length and darted in at middle stump, defended off the back foot"
"<b>nicely snapped by Nicholls!</b> Another no-feet drive from Kohli at a length ball. Length ball pushed across him. Reaches out with his hands to try and get this over extra cover on the up. Nicholls times the jump perfectly as he holds on. That was coming down too as he took it behind his head, which suggests it could have been an offcutter from Boult. He was brought back for the wicket, and he gets it"
"<b>top edge</b> as he's late on the hook. Up at the rubs, hurriedly swishes under it. It drops tamely in front of fine leg"
"length on off stump, tapped between non-striker and stumps"
"short and in the corridor, defended off the back foot"
"length on off stump, blocked on the front foot"
short at off stump. Short-arm pull to mid-on's right
length and in at off stump. Defended to midwicket off the inside half
"length at off stump, blocked on the front foot"
"short of a length on middle stump, turned through square leg off the back foot"
"full and wide outside off, driven to long-off"
"length at off stump, punched to extra cover's left"
"<b>into the extra cover boundary.</b> Length outside off, slow and dipping. Looks to drive and is slightly beaten in flight. But he adjusts and goes through to lift this wide of mid-off"
"length at off stump, punched on the up to mid-off"
"length on off stump, defended on the front foot"
"bouncer at middle stump, gets the head out of the way, lets it go"
"length on off stump, driven on the rise to extra cover"
"short of a length outside off, guided down to third man"
"length on off stump, defended down the pitch"
"full outside off, pushed to cover"
"length, drifts in, turned to midwicket"
"length outside off, pushed to the left of cover for one"
"googly, but short and he rocks back and cuts"
"full on middle, pushed to long-on"
"full, down the legside, he tries to tap it on its head, misses but it beats the keeper regardless"
"full on off, pushed to cover"
"length, angled in, pushed to midwicket"
"slower ball, down the wicket comes Rayudu and goes through the line over cover and the timing carries the ball flat over the fence"
"length outside off, steered to third-man"
"full on middle, pushed back to the bowler"
"short ball, through the pull shot early, bottom edge back to the keeper"
"short ball again, times the pull better, but straight to deep squareleg"
"full on middle, defended off the front foot"
"googly, dragged down, he rocks back and pulls, but nearly holes out to deep midwicket, who eventually can't reach it even with the dive"
""
overpitched outside off and the batsman obliges with a crunching cover drive
"full on leg, pushed to midwicket"
"full on middle, driven back to the bowler"
"short ball, angled in, Rayudu ducks under it"
"length on off, defended to point"
"short ball, misdirected down the leg side and called wide"
"full outside off, a hint of curve away, draws Rayudu forward and beats his outside edge by a whisker"
"slower ball, turns the face early and gets a leading edge that falls safely on the off side"
"short ball, ducks under"
"length outside off, left alone by Rayudu"
length on middle and he pulls almost off the front foot and in front of square. Imperious!
"short again and pulled again, this time along the ground to deep squareleg"
"slower ball on middle, picked and defended off the front foot"
"length outside off, punched to deep cover"
"full on middle, slower ball, he was into the drive early and gets an inside edge down to fine-leg"
short and another powerful pull shot in front of square. All along the ground from Rayudu
"length on the pads, gets on his toes and tucks it away to midwicket"
"short outside off, steered to third-man, who is quite wide"
"short ball, hurries onto to Rayudu, who is struck on the gloves but does well to keep it down"
"another short ball, angled away, but he drops his hands and watches it into the keeper's gloves"
"short ball and despite the angle it is pulled imperiously in front of square. Didn't climb high enough, that one"
"full outside off, almost a yorker, he jams his bat down on it but misses"
"length outside off, steered to point"
"slower ball, floated up outside off, driven past the right of point"
"length outside, climbs as it leaves the batsman who has a poke and is beaten"
"full outside off, pushed past the right of point"
"slower ball, curved back in a little from middle, pushed to mid-on and they scamper a single"
"length outside off, defended to point"
"length outside off, left alone"
"length outside off, nearly chopped on, but past the stumps and stopped by the diving keeper"
"short ball and out comes the ramp from Rayudu, right over the keeper's head. Clever shot"
"short outside off, pushed to deep cover"
"length outside off, left alone"
"length outside off, steered to third-man"
"full toss, down the track and deposited on the grass banks over the deep midwicket fence"
"short, and he was ready for it, rocks back and punches it through the off side"
"full on off, pushed to long-off"
"short ball, goes down on one knee and hammers it to the deep squareleg fence. Had to say whether it was a sweep or a pull but effective, nevertheless"
short and wide and called
"length on off, defended to point"
"full on off, driven to cover who does well to stop it with a dive to his left"
"short ball, too high and over the keeper for five wides. An underwhelming finish to what has been an underwhelming series, thoroughly dominated by India, and sealed three-nil with two matches to go"
